"gene","rho_inflammatory","p_inflammatory","fdr_inflammatory","rho_oxphos","p_oxphos","fdr_oxphos","neglog10FDR_oxph","status_oxph"
"LOC402679",-0.214572787776528,0.0155617423898713,0.0555029595671635,-0.204443194600675,0.0212840558118251,0.0712935108733467,1.14694999777997,"Not significant"
"LOC644650",0.0892653397798983,0.31827115418692,0.521818044506515,-0.007402405855144,0.934171835649592,0.965446484271611,0.0152717946237636,"Not significant"
"FNDC7",-0.0689533958940382,0.441122186217961,0.640801531371599,0.0195473898976557,0.827327305624351,0.908464022442521,0.0416922672156871,"Not significant"
"LOC642359",-0.148786307160457,0.0950254874260202,0.226396424067353,0.029975789123739,0.737968241833179,0.851760371829108,0.0696825693530127,"Not significant"
"TMEM22",-0.107723020544941,0.228016085983074,0.419952915373814,0.175255693510706,0.0487485491328985,0.135550922594451,0.867897522153466,"Not significant"
"LOC650631",-0.0497164416947882,0.578371245433338,0.752002179010715,0.0223272872140982,0.802990186722076,0.89324092973165,0.0490313850751376,"Not significant"
"CBR3",0.0928008998875141,0.298976547223481,0.50039588555053,0.215445725534308,0.0151381691515187,0.0542382793624407,1.26569409633956,"Not significant"
"LOC647439",-0.0351459973753281,0.694478021496825,0.830554382413777,-0.0981088301462317,0.272094995489943,0.460272842838128,0.336984648728622,"Not significant"
"ADAMTS6",0.162507030371204,0.067996445018239,0.176691030800855,0.0693663292088489,0.437877674254374,0.626047872169451,0.203392456207928,"Not significant"
"LOC652190",0.00902230971128609,0.919720788700009,0.960015571626085,-0.164469675665542,0.0647034115433193,0.167203846620756,0.77675373558748,"Not significant"
"LOC253820",0.0540607044149911,0.546075591375428,0.726723925068203,-0.213038135425881,0.016183369260224,0.0571833948073812,1.24273006544623,"Not significant"
"LOC642592",-0.139588020247469,0.117455951422368,0.263751720977808,-0.0817866516685414,0.360180833955631,0.552144138526061,0.257947533873998,"Not significant"
"OR2A2",0.00205638658896363,0.981693993849885,0.991586606362183,-0.0151241082034462,0.865981895005524,0.929982950360747,0.031525013416087,"Not significant"
"TMC2",0.174825082643787,0.0493140975321355,0.138331294437618,-0.114964313490693,0.198078941573695,0.371512456467317,0.430026620169014,"Not significant"
"PPL",-0.042460574938786,0.635507704660158,0.792680019053418,0.123268951638431,0.167369010778754,0.329787067804307,0.481766378683455,"Not significant"
"LOC653108",-0.115579302587177,0.195407750449936,0.378756825390596,0.00199193850768654,0.982268077197124,0.990099461306187,0.00432117577947365,"Not significant"
"LOC644962",-0.062060601799775,0.48771587013241,0.681123706725579,0.0329900168728909,0.712367545315853,0.836481614515147,0.0775436001915667,"Not significant"
"PLA1A",-0.0508325875759057,0.570335634997639,0.745445178497876,0.0788691631356933,0.378103346228574,0.570305880561432,0.243892150276698,"Not significant"
"STK32C",0.232948761701075,0.00839873619374254,0.0332761895902942,0.105294609601564,0.238734500970331,0.420934985627063,0.375784976762452,"Not significant"
"LOC643731",-0.106926087364079,0.231163013408823,0.423739909242447,-0.0858115391826022,0.336967056798249,0.529231174354651,0.276354581620891,"Not significant"
"C1orf75",-0.112866751031121,0.206154924808171,0.392591171076646,-0.0321639482564679,0.71926437482598,0.840530824166867,0.0754463553713097,"Not significant"
"KHDC1",0.0871473097112861,0.329478475918428,0.53400431460618,0.284319928758905,0.00124709032248552,0.00720614272471594,2.14229714050061,"Not significant"
"LOC644280",0.0969253843269591,0.277941594944277,0.477921485625641,-0.185508061492313,0.0369250169094558,0.109667866889977,0.959920603752892,"Not significant"
"SLC17A2",-0.104187324515198,0.243736583936898,0.438836202687308,-0.182848505531495,0.039628103712988,0.115795988538335,0.936306485391324,"Not significant"
"LOC643346",-0.12191871109536,0.17210571440924,0.346761245200775,0.00636250457710529,0.943402883768284,0.970045494226183,0.0132078972512095,"Not significant"
"GPR182",0.00157011623547057,0.986028170619755,0.993753279115729,-0.00725885826771654,0.935378627325594,0.966336421996658,0.0148716512439735,"Not significant"
"TMPRSS11D",-0.124033323959505,0.16453156732525,0.336021568498739,0.0119867829021372,0.893471387994851,0.945004741041762,0.0245660126514665,"Not significant"
"MYL3",-0.0225645952917191,0.801189571140441,0.895991839815191,-0.175976307614531,0.0478141600730789,0.13362905884534,0.874099090334235,"Not significant"
"LOC648855",-0.086403388643976,0.33409569744626,0.538248879860814,-0.0883396728823022,0.323335476003792,0.515676528734036,0.287622635266288,"Not significant"
"TNNT3",0.252495781777278,0.00428140440004777,0.0189407162477232,0.19574311023622,0.0275666498319534,0.0873048015007699,1.05896187075094,"Not significant"
"TRPC2",-0.0607892763404574,0.496688156810127,0.688575875779667,0.0317831364829396,0.722451448198328,0.842541880369988,0.0744085023717205,"Not significant"
"LOC728832",0.0321346550431196,0.719509363486469,0.846725107626927,-0.139148622047244,0.118623639221342,0.259404792626662,0.58602200438114,"Not significant"
"LOC650942",-0.0116997094113236,0.896008738841217,0.947330806039089,0.0415670697412823,0.642221298129529,0.78787037447049,0.103545229570075,"Not significant"
"SLC5A12",0.098472065991751,0.270317349133664,0.469287481841972,0.0274828927634046,0.758760470633743,0.865547707126472,0.0627089897518781,"Not significant"
"LRRC10",-0.0945057649043869,0.290157394284543,0.491454819092825,-0.0710653355830521,0.426718086855084,0.616787334665463,0.209864552825736,"Not significant"
"C9orf166",-0.0789159167604049,0.377331026672741,0.581019113780495,-0.142335723659543,0.110355586356095,0.246698620020466,0.607833279854297,"Not significant"
"C12orf40",0.0774630868355472,0.386690366967851,0.590049911605056,0.139260140226967,0.118409625727404,0.259116967354594,0.586504147850892,"Not significant"
"SMCR7",-0.25843058680165,0.00343813268434394,0.0156844932376082,0.0299376640419948,0.737963284886881,0.851760371829108,0.0696825693530127,"Not significant"
"LOC642548",0.0439749718785152,0.623052025750518,0.784160375980855,-0.113809992500937,0.202370568776099,0.377299095188796,0.423314236291144,"Not significant"
"CCNB3",-0.113183117735283,0.204880002933623,0.390705373592588,0.0743637514060742,0.405528598900109,0.596544116221004,0.224357433430557,"Not significant"
"LOC653526",-0.131403496437945,0.140718935774477,0.300896456327561,0.0565183258342707,0.527457152885725,0.701679202046065,0.153861395881743,"Not significant"
"GPR83",-0.0684582395950506,0.443909848550048,0.643448054368304,-0.0550712410948631,0.538096527243903,0.710262225076178,0.148581282437926,"Not significant"
"LOC285500",-0.00515560554930634,0.954085527623722,0.978949338886021,-0.0173943100862392,0.845905795754366,0.918632866603444,0.0368580205671592,"Not significant"
"LOC729569",0.103440194975628,0.246794667027297,0.442464692349446,-0.0324568803899513,0.716816063750571,0.839120386557818,0.0761757275299371,"Not significant"
"LRRC4C",-0.162641779152606,0.0677660733963972,0.176402135600616,-0.0855010311211098,0.338723236324377,0.531212475877914,0.274731733825827,"Not significant"
"LUM",0.0462481252343457,0.605184565281352,0.771943409201057,0.0798591582302212,0.371641735933227,0.564110674771889,0.248635681961075,"Not significant"
"LOC653570",0.0145645856767904,0.87073842118241,0.933678896071613,-0.269210489313836,0.00227980689082321,0.0118141424441238,1.92759779712103,"Not significant"
"SLC22A9",-0.0923615016872891,0.301277958399211,0.502876146445017,-0.102280183727034,0.252155527737756,0.437546101272792,0.358976181559202,"Not significant"
"LOC387646",-0.0259947975253093,0.771453645921011,0.878036746334617,0.06179696287964,0.489569330253324,0.670353476643266,0.173696133903754,"Not significant"
"OR8U9",0.00887584364454443,0.921020183321855,0.960839513442974,-0.0643396137982752,0.471851311391187,0.655655978310554,0.183323974513466,"Not significant"
"PHEX",0.00147637795275591,0.986863791618373,0.993935393647984,0.0292111923509561,0.744099058893111,0.855572790214879,0.0677430357501575,"Not significant"
"KPNA5",0.131104705661792,0.141630226577389,0.302331144617387,0.168318803899513,0.0586236714126624,0.155499520197277,0.808270946675706,"Not significant"
"PDXDC2",0.0350639763779528,0.695155599211571,0.831059790789996,-0.162870266216723,0.0673768973052808,0.172217348298645,0.763923102064263,"Not significant"
"LOC650712",-0.0444174295131895,0.619996977063373,0.782144902857999,-0.0152383742219621,0.86497892673363,0.929245690152927,0.0318694444879721,"Not significant"
"LOC645241",0.0220930062249209,0.805261216333478,0.897858149939799,0.146320029293927,0.100696480781657,0.230983110866675,0.636419773898147,"Not significant"
"CCDC78",0.00444085114360705,0.960448973412838,0.982273809841203,-0.0443675009373828,0.619950515598324,0.773485495756917,0.111547825690269,"Not significant"
"TMEM117",0.042275965504312,0.63655246225787,0.793144398689755,0.016310461192351,0.855400731246184,0.924529901986372,0.0340790379308005,"Not significant"
"FBLN2",-0.0123910292463442,0.889900220687573,0.943966592979115,0.167059195725534,0.060559258059045,0.159340135275833,0.797674818465025,"Not significant"
"LOC646628",-0.0702451256092988,0.432084831713454,0.632686665177441,-0.127671541057368,0.152425875016976,0.309090238538897,0.509914710289764,"Not significant"
"LOC401137",-0.0492711848518935,0.581782358317394,0.754675228026478,-0.0751839613798275,0.400357834310835,0.591670744444683,0.227919904172963,"Not significant"
"CSN3",-0.0609943288338958,0.495235141229015,0.687715299079936,0.0311562617172853,0.727708247523309,0.845497912599932,0.0728874602690189,"Not significant"
"LOC647785",-0.122556946006749,0.169643608715186,0.34314709371807,-0.0686047056617923,0.442933748942132,0.630375053152794,0.200400982213395,"Not significant"
"LOC651012",-0.120576724784402,0.176684263253537,0.353340596318106,-0.111396231721035,0.212155912156862,0.38972185995579,0.409245233437707,"Not significant"
"COL10A1",0.0222042557180352,0.804053966529092,0.897254856807395,-0.087990954255718,0.324804325404894,0.51716676304422,0.286369393865732,"Not significant"
"MCF2L",-0.036147825271841,0.686221554370893,0.82515165542309,-0.0745746625421822,0.40419521154507,0.595209091440587,0.22533044383932,"Not significant"
"LOC647246",-0.0912483595800525,0.307160389487036,0.509047377584109,0.0707548275215598,0.428745238974925,0.618413414630123,0.208721098267204,"Not significant"
"LOC727849",-0.0635252624671916,0.477487551227386,0.672099658796565,-0.00666713535808024,0.940638442890176,0.968905735298831,0.0137184733423707,"Not significant"
"KIAA1377",0.0145763029621297,0.870635316266848,0.933647923019378,-0.0503140232470941,0.573807873507104,0.73817212709338,0.13184235751218,"Not significant"
"MGC46336",0.0400965504311961,0.654046404109429,0.804692331213709,-0.137215269966254,0.123868901901616,0.267596103327433,0.572520214953972,"Not significant"
"ODF1",-0.0871238751406074,0.329608926771062,0.534078121248995,-0.213717425946757,0.0159867716250573,0.0566494630020868,1.2468042025938,"Not significant"
"LOC645306",0.0669642857142857,0.453935321763108,0.652901827134577,-0.0939843457067866,0.292836046710471,0.483429271600312,0.315667056639138,"Not significant"
"OR6N2",-0.00311679790026247,0.972243294292359,0.987883489926234,-0.00291760404949381,0.974018244585857,0.985836895069677,0.00619493235158363,"Not significant"
"ZNF409",0.0104869703787027,0.906739086290079,0.952511426804681,0.0813472534683164,0.36277395878108,0.55444873300577,0.256138604613161,"Not significant"
"MORC1",-0.0340095203223722,0.704251149870633,0.83682451939018,-0.0817370926404093,0.360952044040725,0.552989433444197,0.257283167141452,"Not significant"
"C9orf144",-0.0757378249728625,0.397385811492377,0.600362074781524,-0.043014280483524,0.631102395827895,0.78093179109945,0.107386897035321,"Not significant"
"LOC391276",0.118444178852643,0.18450530348742,0.364218825456257,-0.00247820584926884,0.977934014605966,0.987709428882838,0.00537080034474809,"Not significant"
"LOC649965",-0.114255249343832,0.20060169753575,0.38551301017514,0.00456388263967004,0.959353437028701,0.978065788077974,0.00963193208529003,"Not significant"
"LOC653313",-7.61623547056618e-05,0.999347077780835,0.999784202715445,-0.126622844019498,0.155844226401,0.314080766227163,0.502958658243869,"Not significant"
"PCDHB17",0.0572213629546307,0.522326876190304,0.709222425744068,-0.0796892575928009,0.372662603346896,0.565353258418027,0.247680100427781,"Not significant"
"LOC727752",0.144802212223472,0.104272162492824,0.241987209312514,-0.114513029621297,0.199582738882642,0.373553200978157,0.427647537768575,"Not significant"
"LOC642671",0.02036464191976,0.820001864895661,0.905717223588987,-0.0201068616422947,0.822242667464428,0.905290940034902,0.0432118259373999,"Not significant"
"FLRT1",0.0564070116235471,0.528271775689715,0.713752731033646,0.015625,0.861416453528212,0.927564721969353,0.0326557772239931,"Not significant"
"LOC653605",-0.123564813526587,0.166344162325536,0.338350131776875,-0.0123646834644095,0.890263781579921,0.943504484745904,0.0252560311686102,"Not significant"
"SLC35F1",0.112579677540307,0.207316730579535,0.394097591586741,-0.0850967847769029,0.341018288655547,0.53329681279742,0.273031011833023,"Not significant"
"LOC648398",0.0824311023622047,0.356398501822607,0.559819560926201,-0.0805973472065992,0.367226230560952,0.559433529196669,0.252251508095489,"Not significant"
"LOC644782",0.0396601396409951,0.657981158060216,0.807086341750132,0.0959559195080934,0.283201611001706,0.472766858947111,0.325352975191221,"Not significant"
"PNLIP",0.0642196056835465,0.473186890976202,0.668730992885791,0.0422350168656376,0.637305926923655,0.784978939365134,0.105141995025709,"Not significant"
"FLJ45983",0.00508530183727034,0.954711318277076,0.979232013393654,-0.0300606955380577,0.736925785743875,0.851254170960981,0.0699407471250905,"Not significant"
"MYBBP1A",0.0394696756655418,0.659113886602452,0.807963665612507,0.226893513310836,0.0104462805327624,0.0405771147018324,1.39171883738208,"Not significant"
"LOC644982",-0.00237860892388451,0.978821665757734,0.990332915631478,-0.116762748406449,0.190848671335906,0.362217993522938,0.441029979495117,"Not significant"
"LOC649112",-0.042117782152231,0.63781559796635,0.794356845167833,-0.143319975628046,0.107895507038273,0.242760066318719,0.614822752538261,"Not significant"
"LOC651511",-0.00501499812523435,0.955337136597774,0.979514508911215,-0.068012982752156,0.446884653554977,0.634096835981595,0.197844413851616,"Not significant"
"LOC283682",-0.0266070646546391,0.766516688940786,0.875573510795805,-0.0700577516547779,0.433822750278594,0.622372502381203,0.205949603563221,"Not significant"
"C8orf71",0.0312090809228728,0.727602971239545,0.851549665228437,-0.0656814353719405,0.463152099565527,0.648294407086297,0.188227725091584,"Not significant"
"AIM1L",0.0692316818284421,0.439276282801445,0.638792670886167,0.124569572216066,0.162898530967124,0.323832781156265,0.489679190311885,"Not significant"
"FSIP2",-0.0740063742032246,0.407793885461814,0.610477589214197,-0.0318182883389576,0.722157055811988,0.842471917238886,0.0744445668856549,"Not significant"
"LOC644574",-0.0228721409823772,0.798283533942873,0.894332945578079,-0.239688788901387,0.00676237864935558,0.0286277443108089,1.54321287034941,"Not significant"
"LOC256223",-0.0165916760404949,0.852935129097154,0.92459799702509,-0.00975464004499437,0.913227069597011,0.95513946555773,0.0199332098823324,"Not significant"
"HCN2",-0.10533253655793,0.238220206723785,0.432419761910301,-0.155505952380952,0.0808714888422151,0.197232046120714,0.705022519807168,"Not significant"
"RBPMS",-0.104374801355218,0.242884594813952,0.437951057153753,-0.0229864181817629,0.797552112898758,0.889989235677375,0.0506152460676585,"Not significant"
"LOC148766",-0.0153233023459669,0.864233610482693,0.930397646360695,-0.00824898096085694,0.92666331044625,0.961704920114554,0.0169581620831117,"Not significant"
"GPC4",-0.0415143419572553,0.642643778856933,0.797625100220128,0.0700752249718785,0.433201338480796,0.622075546481667,0.206156870248404,"Not significant"
"C9orf126",0.0429907199100113,0.630858046610106,0.789521842245618,0.03634116047994,0.68463242728417,0.817089378084912,0.0877304351615645,"Not significant"
"LOC645458",-0.158042744656918,0.0759966649123795,0.192276759104038,-0.161733689538808,0.0693309472395587,0.175907351916101,0.754716009150436,"Not significant"
"GJA8",-0.0550653824521935,0.538139817565618,0.721006479397879,0.03107424071991,0.728396999417934,0.845946549801773,0.0726570765111882,"Not significant"
"VSTM2L",0.03204686927879,0.720589578347697,0.847560224481053,-0.0229190772611749,0.798132517298619,0.890238340251639,0.0504937057160895,"Not significant"
"LOC401630",-0.0344547280048293,0.700563313468827,0.834912081787419,-0.0739596133876833,0.408591890473239,0.599473021484501,0.222230356992243,"Not significant"
"LOC651286",0.0611642294713161,0.494032920591071,0.686763347474988,-0.0301895856767904,0.735839391302565,0.850545954506167,0.0703022167377341,"Not significant"
"LOC651554",-0.131333192725909,0.140932954198626,0.301226080594955,-0.0796833989501312,0.372697836349182,0.565372617709319,0.247665229213527,"Not significant"
"CDH12P",-0.0171306711661042,0.848213389106076,0.922177372985393,0.13517646231721,0.129592700153591,0.275987022275157,0.559111339263765,"Not significant"
"LOC730419",0.0450236689163854,0.614780852610329,0.778384151317159,-0.115052024746907,0.197464305928038,0.370774272172811,0.430890408942401,"Not significant"
"LOC644824",-0.157568194600675,0.0768900659460794,0.194029806332739,-0.00176345144356955,0.984304751294825,0.991278650141163,0.00380424742374525,"Not significant"
"LOC646769",0.132827146606674,0.136438147777682,0.294268954988315,-0.0170896606674166,0.848572464489289,0.920423998020522,0.0360120665874661,"Not significant"
"HEY2",-0.0674507506410803,0.45116494135256,0.650432342776511,-0.00659685097036884,0.941321926308099,0.968935371245621,0.013705189768073,"Not significant"
"C10orf111",0.072225346831646,0.41919410332909,0.620711226276062,-0.179127999625047,0.0440185166857175,0.125372669589894,0.901797126503177,"Not significant"
"LOC646033",-0.112468363329584,0.207768490831159,0.394628375420589,-0.0958825459317585,0.283163302114314,0.472765645888514,0.325354089536105,"Not significant"
"SLC22A3",-0.0480848801393703,0.591376818402644,0.761727596879872,0.0678695454126756,0.448353200348264,0.63556810696898,0.196837903967648,"Not significant"
"AQP7",-0.0137033652043495,0.878322479904462,0.937973397509078,0.0349292275965504,0.696269286345516,0.824815847780716,0.0836430032318208,"Not significant"
"AGBL3",0.0232266228830379,0.795482716126895,0.892704833178847,-0.0799881655245596,0.37135313108747,0.563805064376853,0.248871027398359,"Not significant"
"OR2B6",-0.0321405136857893,0.719460363469236,0.846707048579031,0.098577521559805,0.269802739531257,0.45765689885834,0.339459986566358,"Not significant"
"LOC645581",0.0481024560931221,0.591241113469699,0.761688937690971,-0.134751908089624,0.130926069154204,0.2778782667328,0.556145418703427,"Not significant"
"ROR2",-0.0638357705286839,0.475334186843471,0.670494102197516,0.0479471316085489,0.591980576444208,0.752774289752834,0.12333522221782,"Not significant"
"ELA3A",-0.0701923978252718,0.432431156932245,0.632861556276388,0.0137443757030371,0.877961077579255,0.9365935698277,0.0284488281874364,"Not significant"
"LOC641875",-0.27527418447694,0.00179655125483506,0.00895392888676609,-0.185361595425572,0.0370763292158481,0.10994853450513,0.958810554939634,"Not significant"
"NUDT10",-0.134924738301517,0.130428252800367,0.284773445474653,-0.231290763397153,0.00888834940109615,0.0356995502206542,1.44733725553818,"Not significant"
"LOC649652",-0.180580943007124,0.0423101392998128,0.122749169124076,-0.188853346456693,0.0336082979758662,0.102033446213928,0.991257444657851,"Not significant"
"PRSS1",-0.00883777541154311,0.921444880222057,0.96093810327489,0.05477253054194,0.540794882980446,0.712423209807574,0.147261940237487,"Not significant"
"LOC129870",0.0136447787776528,0.878838812513073,0.938206207154767,-0.031496062992126,0.724857173528859,0.844134494945962,0.0735883522376184,"Not significant"
"NR5A1",0.0197143325834271,0.825657554265019,0.908494135480149,0.123547056617923,0.166202440627089,0.328242970699186,0.483804565525589,"Not significant"
"LOC339879",0.0198783745781777,0.824230035886399,0.907955841887382,0.171863282714661,0.0534485895463335,0.145358670889223,0.837559056724479,"Not significant"
"LOC441548",-0.042047478440195,0.638377326582184,0.794743158577667,-0.0795017810273716,0.373791073494624,0.566245762165899,0.246995035265827,"Not significant"
"MAB21L1",0.0638650637420322,0.475131312158283,0.670273338800049,-0.225393700787402,0.0109771296427456,0.0422348378470464,1.37432916887256,"Not significant"
"PKNOX2",0.0984427727784027,0.270460414516029,0.469406289239016,0.134496859767529,0.131545187737543,0.278745504783024,0.554792127580264,"Not significant"
"LIMS3",0.0418951537307836,0.639595110734857,0.795431210626706,-0.0404011998500187,0.651589378278785,0.794289314798001,0.100021279771495,"Not significant"
"LOC63920",0.259573022122235,0.0032941557151511,0.0151291828472958,0.334651527934008,0.000131258490580069,0.0011118964190249,2.95393566845645,"Significant"
"CYP39A1",0.0376593550806149,0.673834624791728,0.816894199640297,-0.165243016497938,0.0634421950008225,0.164975401300503,0.782580806548915,"Not significant"
"DQX1",-0.00864149793775778,0.923099647949464,0.962065619004166,0.212580849268841,0.0165671582825208,0.058303697752125,1.23430390043109,"Not significant"
"LOC643237",-0.132798047897546,0.136655643396788,0.294611767970847,-0.181489298441354,0.0411466545348348,0.119304907392176,0.923341692042071,"Not significant"
"FLJ35282",0.0558035714285714,0.532698913911005,0.717038787388956,-0.0143829677540307,0.872336824707643,0.933988310978551,0.0296585590046823,"Not significant"
"LOC728302",0.113851002999625,0.202207177081145,0.387547068498859,0.0396278590176228,0.657833700938141,0.798684297657282,0.0976248538269886,"Not significant"
"LOC728095",-0.0861747750281215,0.334920034583396,0.538941526952297,0.0510873640794901,0.56792755321971,0.733450377769004,0.134629263402293,"Not significant"
"RNF32",-0.0324393044619423,0.716962881411522,0.845468438407896,-0.0768888263967004,0.389736455461038,0.581749005217695,0.235264350677821,"Not significant"
"MYH10",-0.188888498312711,0.0335748329987396,0.102687724704023,0.0424751593550806,0.634963335295695,0.783666339508166,0.105868806900331,"Not significant"
"CORO6",0.110119047619048,0.21746853814652,0.40669671829542,0.220712645294338,0.0127897313735478,0.047621259675461,1.32219912084071,"Not significant"
"CALCR",-0.113546519888046,0.203704655679186,0.389378926624574,-0.138876398570052,0.119437527736836,0.260686107428737,0.583882112781824,"Not significant"
"LOC729266",-0.0339977034120735,0.7039858978077,0.836793971602755,0.00517318147731534,0.953929084328112,0.975090473839474,0.0109550863872942,"Not significant"
"PEG3",-0.061067651310719,0.495220014116996,0.687715299079936,-0.0134748978763998,0.880480783298695,0.937642263884583,0.0279628252187107,"Not significant"
"LINGO1",-0.0127659823772028,0.886589809765046,0.942322378601613,0.067608736407949,0.449595169342398,0.6367219175618,0.196050200375963,"Not significant"
"LOC652202",-0.138806298059914,0.119626044959739,0.267383765559887,-0.113716587331136,0.203023838769286,0.378167484330158,0.422315815477928,"Not significant"
"HOXD11",0.13640677727784,0.126114839055888,0.278107041441589,-0.1401035808024,0.11609728390429,0.255568428186896,0.59249279805318,"Not significant"
"RDHE2",-0.0143771091113611,0.872388394748146,0.934572669167889,-0.0121449662542182,0.892073715752785,0.944480184093941,0.0248071494720939,"Not significant"
"TMEM178",-0.0775831891861847,0.385952333077951,0.589495795769073,-0.0166209935979767,0.852860490666517,0.922911955119741,0.0348397282584904,"Not significant"
"LOC440910",-0.116938678962148,0.190433077069565,0.372038032768533,-0.114413600273136,0.200250650352808,0.374419437963562,0.426641612975644,"Not significant"
"ZBTB10",-0.101219769403825,0.257126016678043,0.453712544087732,0.0306231252343457,0.732189006792898,0.848587765888267,0.0713032337590289,"Not significant"
"LOC387804",-0.148244381919775,0.0962494133594036,0.228511747731361,-0.138685992404407,0.119950112579634,0.261413666741386,0.582671711188469,"Not significant"
"LOC651040",-0.0454046136948122,0.612234570988147,0.776254073047966,-0.15374295130055,0.0843942011256575,0.203398190068054,0.691652915950904,"Not significant"
"LOC643334",0.0704122000554398,0.43149466653642,0.632153631595515,-0.105485015767208,0.237881618280584,0.420019905559773,0.376730127054678,"Not significant"
"OPN4",-0.0459200412448444,0.607749292453396,0.773431682566064,0.0142365016872891,0.873626236458316,0.934544941666515,0.0293998088400281,"Not significant"
"LOC653411",-0.0427680914885639,0.632629409989016,0.790873208741051,-0.206552305961755,0.0199619502833001,0.0678221076539564,1.16862871812237,"Not significant"
"LOC651468",0.010112017247844,0.910060190809565,0.954088021525871,-0.0226905230596175,0.79985162023995,0.891286514023248,0.0499826646980313,"Not significant"
"C21orf88",-0.0339801274840645,0.704131787929966,0.83682451939018,-0.170369328833896,0.0555817845953328,0.149495629531107,0.825371503649036,"Not significant"
"BARHL1",0.0366340926134233,0.682227294524602,0.822550270903554,0.00900473378327709,0.919876704908078,0.958150948860741,0.0185660659808799,"Not significant"
"CDH4",-0.100458587270962,0.261113741888456,0.458210269384924,-0.0271432107556055,0.761950952734696,0.867280123077516,0.0618406069553194,"Not significant"
"JPH4",0.189711915471583,0.0326593818349907,0.100550116947718,0.0756674102272357,0.397826044838488,0.589281513979485,0.229677182700248,"Not significant"
"LOC644732",-0.0868485189351331,0.331144206998477,0.535359022225593,-0.087885498687664,0.325386244074333,0.517569230237474,0.286031550606916,"Not significant"
"LOC645200",-0.0565066085489314,0.527542872747746,0.71336305247307,-0.062535151856018,0.484389120351697,0.666270071561333,0.176349694532683,"Not significant"
"LOC646708",-0.10113188976378,0.257540937964026,0.454062540871544,-0.133799681289839,0.13357156729611,0.281828837772798,0.550014570329504,"Not significant"
"ARHGEF5",-0.0456622609673791,0.6097677986341,0.774589947047256,0.0925255436820397,0.300417401108144,0.491718261302439,0.308283662696997,"Not significant"
"GDF2",-0.167522028496438,0.0598420315583655,0.160525180933673,-0.292117782152231,0.000901847582108661,0.00549251593276974,2.2602286745979,"Not significant"
"CRYBB1",-0.100639763779528,0.259873001544983,0.456893420396243,-0.0233408323959505,0.794240597885909,0.887983788926437,0.051594962649393,"Not significant"
"LOC642595",0.000386670416197975,0.996578697582641,0.998594281780877,0.0975288245219348,0.274949902073674,0.463392998654724,0.334050532195999,"Not significant"
"LOC646461",-0.00820795838020247,0.926948020427971,0.964558079491576,-0.221837504686914,0.0123317438438011,0.0462997080086841,1.33442174787227,"Not significant"
"CASQ1",0.0182672478440195,0.838274545689687,0.916716238726687,0.0440980033745782,0.622079194021614,0.774873276680354,0.110769316511052,"Not significant"
"ABCA10",-0.135557274090739,0.128508423528582,0.281927400379804,-0.0646676977877765,0.469590906947498,0.653670334618352,0.184641224080882,"Not significant"
"NLRP13",0.0654410386201725,0.464286356510818,0.66124995434224,-0.170603674540682,0.0552425911241792,0.148869788998846,0.827193427179391,"Not significant"
"LOC151121",-0.131684711286089,0.139865337569984,0.299630445153931,-0.122838160854893,0.1686608978491,0.33140733590952,0.479637882429166,"Not significant"
"LOC392467",-0.0109322272215973,0.90279737700529,0.95051386039823,0.108021653543307,0.226397378614644,0.40647481970783,0.390966352900555,"Not significant"
"LOC402199",-0.141419053212816,0.112753928574473,0.256281153582543,-0.231419653724666,0.00884940428277453,0.0355885809383511,1.44868932874048,"Not significant"
"C3orf24",0.0234228533933258,0.793533643582631,0.891392281952736,-0.158915682414698,0.0743751718278073,0.18554337610469,0.731554545343926,"Not significant"
"LOC641767",0.0426919291338583,0.633235883127495,0.791041786673518,-0.171084083239595,0.0545525874206789,0.147515965919697,0.831160972664974,"Not significant"
"CDH15",-0.0915998781402325,0.305294693264731,0.507147150732539,-0.0525871766029246,0.556605444164322,0.724887877749643,0.13972916286393,"Not significant"
"TSPYL6",0.00428266779152606,0.96185762866262,0.982955281673621,0.0031109392575928,0.97229549681114,0.985099162543149,0.00652005013418978,"Not significant"
"LOC441436",-0.10169739773369,0.255249011144012,0.451511991715625,-0.0965124913769012,0.280405582030285,0.469407414884552,0.328450054451932,"Not significant"
"OR8U1",-0.0974703808563757,0.275636978312693,0.475322384757698,0.0303946826881576,0.734442238082321,0.849645163255524,0.0707624105383236,"Not significant"
"LOC650543",-0.07268232095988,0.416251471442858,0.617626254425033,0.0107740438695163,0.90419745427035,0.950873756561935,0.0218771386545197,"Not significant"
"HEXA",0.0871297337832771,0.329576310950405,0.534059668118076,0.0895317772778403,0.316378457848381,0.508351361668632,0.293836008805316,"Not significant"
"LOC392215",-0.0939374765654293,0.293077627652811,0.494271352333897,-0.00585864266966629,0.947829226694964,0.972252436678705,0.0122209597415315,"Not significant"
"LRRC49",-0.217039276340457,0.0143908252350232,0.0521247872283256,-0.124835958005249,0.161801089652894,0.32228276578079,0.491762917964003,"Not significant"
"LOC653807",-0.062174936397084,0.487418623631543,0.68094832186963,-0.0741265849483256,0.407531815451564,0.598545997953643,0.222902468666379,"Not significant"
"LOC652667",-0.0524875796775403,0.557353910797467,0.735377963867682,-0.0277172384701912,0.756767306512437,0.864175229872295,0.0633981861663646,"Not significant"
