"logFC","AveExpr","t","P.Value","adj.P.Val","B","probe","gene","rho_inflammatory","p_inflammatory","fdr_inflammatory","rho_oxphos","p_oxphos","fdr_oxphos","neglog10FDR_oxph","status_oxph"
1.49336639802671,8.16709363611496,4.02646416844001,0.000276353016769112,0.00706118129705915,0.272382308387535,"ILMN_1712914","SEMA6B",-0.518718363329584,5.94798361900521e-10,2.2951736176465e-08,-0.65659565991751,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.55901358903523,6.71541022347533,4.10681153758503,0.000218216132944017,0.00603376880230416,0.493674501327172,"ILMN_1779071","FEZ1",-0.398639623172103,4.18292059481254e-06,4.49351405827876e-05,-0.655605549306337,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.595878572116052,7.60699529821311,-5.14250931850467,9.52681044109004e-06,0.000727600829352922,3.44659596658143,"ILMN_1773847","DYNC1I2",0.435513920134983,4.12483789460615e-07,5.95391833565095e-06,0.654568569553806,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.39682921703471,6.74832799034177,-4.80640611783225,2.66730356915887e-05,0.00145225074994227,2.47286883779083,"ILMN_1783247","C10orf11",0.3946616047994,5.28986013554145e-06,5.53839330628745e-05,0.652354002624672,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.422826624883377,7.33273142890819,6.50158313646306,1.44112692506416e-07,5.32813010029594e-05,7.41731244770713,"ILMN_2360028","NFATC3",-0.353973331458568,4.98339138827998e-05,0.000394335602394524,-0.646038385826772,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.824385071478982,7.33619775847492,3.70639354307314,0.000698010162337868,0.0133745543590793,-0.592532761688205,"ILMN_1765872","SIPA1L3",-0.548931383577053,2.2250738585072e-308,3.7073267023962e-306,-0.63886154855643,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.422825491770133,7.2050954488583,3.134405125466,0.00340302741971776,0.0391970609309619,-2.05488034228421,"ILMN_1657478","MAGEL2",-0.39185531496063,6.23208500745122e-06,6.39006650834632e-05,-0.637379311961005,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.642168238893997,9.02301834515363,-5.15002487383368,9.30916076645266e-06,0.000716585130733737,3.46847321952039,"ILMN_1753862","SRP54",0.51912846831646,5.69566409973296e-10,2.22903021175924e-08,0.633348565804274,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.588503789288025,6.69196726855092,-6.80579500251288,5.68364414324502e-08,3.01498788176942e-05,8.29744693964758,"ILMN_2355953","LILRB4",0.249841816647919,0.00471533492983257,0.0205294663968677,0.630782480314961,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.85058474052392,7.31154486322037,4.2198980970752,0.000156164764727901,0.00483585597272574,0.807613557030985,"ILMN_1805833","LOC646508",-0.496402793400825,4.64224713917023e-09,1.27365644246874e-07,-0.62850346831646,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.287420403707335,7.24942575296881,4.20055531340005,0.000165390207962184,0.0049916749036354,0.753720584443596,"ILMN_1691566","CCDC140",-0.324521934758155,0.000212981567394397,0.00141906865838867,-0.628081646044244,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.446112008185371,7.44322405440267,4.06449988900128,0.000247158916906864,0.006530982480108,0.376950013493556,"ILMN_1706839","TCERG1",-0.473800149981252,2.76703734770896e-08,5.87972066140286e-07,-0.624091910386202,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.2185635836749,6.51174253367713,-3.38232758217599,0.00173475992871509,0.0247649624388104,-1.43602909475984,"ILMN_1677765","LRP8",0.239524746906637,0.00680111725787484,0.0280093810919746,0.621355924259468,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.258371926027532,6.84870123765825,-3.26984877217751,0.00236128716682921,0.0305220653262576,-1.71988527788266,"ILMN_1779264","PSMG1",0.283318100862392,0.00129929125374199,0.00677629947199313,0.617811445444319,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.915415032224978,7.16982448026211,-5.65999382615189,1.93040392658986e-06,0.000269941268852048,4.9588821677453,"ILMN_2341952","MRPL35",0.281730408698913,0.00138612222767567,0.007165286444646,0.61675103112111,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.364382867735437,7.21227477008895,3.07877455231137,0.00394646344078715,0.0435352049408483,-2.19018967377924,"ILMN_1656315","DMD",-0.189497797150356,0.0329992449919605,0.101408086570506,-0.616370219347582,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
